0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.676543059689161286e+00,2.637166370743037280e+00,3.391944114903884255e+00,3.470572614321981497e+00,9.622069698036611385e+00,-3.656198624046064882e+00
4.875249089985962847e+00,4.293752374075218370e+00,2.147397744146116505e+00,6.394594189659136063e+00,1.411880598799992015e+01,7.072500557700563961e-01
1.052314064202862109e+00,5.208598006302100458e+00,-2.240851575189077849e+00,4.147305903679521677e+00,1.072936333135029408e+01,-2.200623443632413689e+00
-6.742365575452834214e+00,-7.507113324637735730e+00,-7.509811788298099700e+00,-7.487012591225151503e+00,-7.823691879049889941e+00,-9.652020258414395926e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.078398934397286624e+00,-7.503666774306250176e+00,-7.418355658554933285e+00,-7.467450806875033820e+00,-1.103707567228116027e+01,-1.017023014407279291e+01
-1.684584899145450176e+00,-5.725654778704648784e+00,-5.842801212155653623e+00,-5.725519695208483917e+00,-6.586614435987567795e+00,-6.121519267327398595e+00
5.459040444772498724e+00,-4.018112410478367202e+00,-3.941471880758818269e+00,-3.996469694078260915e+00,-4.890573337567754031e+00,-4.980740235450098474e+00
3.956038078635957245e+00,-6.446851833332833515e+00,-6.437502415098841801e+00,-6.479971630214557798e+00,-1.013922918663992512e+01,-8.298159606500369989e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.284208331671828685e-01,-6.220074923036334802e+00,-6.225383775374860207e+00,-6.194942109074864867e+00,-7.105421656939011399e+00,-7.152723132053290911e+00
-5.147662298275089476e+00,-7.094959974445053774e+00,-6.983770186512172629e+00,-7.032132068999750629e+00,-8.587939666904368607e+00,-8.697241679204733344e+00
-2.356340592227069930e+00,-5.700012834654354599e+00,-5.705217898735491566e+00,-5.723872420152796181e+00,-7.285719774091011125e+00,-7.957523035651767884e+00
-6.556516460394353096e+00,-6.548983022108276764e+00,-4.473843164187870869e+00,-6.550454723589561823e+00,-7.668267295887541302e+00,-7.701705435728753990e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.516300546086860201e+01,1.763291808557086782e+01,1.378423368589737485e+01,1.757883484672314722e+01,6.962408411359876759e+00,1.999999999999998579e+01
1.072936333135030118e+01,3.424232253681228855e+00,-1.119725866213008736e+00,-2.049149311216149627e+00,-1.529956263218738455e+00,2.932669195890263758e+00
1.527152119999992763e+01,9.741767081132282513e+00,-7.614046257750091140e-01,7.946965204503995572e+00,4.484209264816099161e-01,5.315691423672566529e+00
1.184784174883870378e+01,4.719769607582756876e+00,-5.765352132815289021e-01,3.555081048118150733e+00,-2.293283281140455099e+00,4.903765590382169748e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.830973644521521226e-01,-8.925823683772207140e-01,9.969174014876890366e-01,8.525849001017659745e+00,-4.192564571544924235e+00,-3.800550541742853561e+00
-2.439881482511489175e+00,-1.113418626222261620e+00,-2.372305514021602946e+00,1.134401425608209024e+01,-4.613985085674348063e+00,-2.997001000000000026e+00
4.647065303504237521e-01,-3.593775115392120467e-01,3.332768031806134346e+00,9.622069698026749052e+00,-2.165823846955710952e+00,-4.816882403457271700e+00
-4.919501401302560417e+00,-7.300485286117916139e+00,-7.313691947190184450e+00,-7.329445922482634934e+00,-8.603634004081092357e+00,-8.930510597233471515e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.182771474927791999e+00,-7.219802950479076387e+00,-7.239456236760370089e+00,-7.234202594640220418e+00,-8.257167024486857798e+00,-8.870524141657460504e+00
-1.107817515264068131e+00,-5.600134234981962500e+00,-5.714923504509378915e+00,-5.776681533964523219e+00,-6.503195125423228085e+00,-5.905701331295046153e+00
1.313284880869074467e+00,-3.967827848095305754e+00,-4.147550427480586777e+00,-4.076876439314054856e+00,-4.907118499261325262e+00,-5.473502574487040029e+00
-6.426145419906002410e+00,-6.455742549361837668e+00,-6.472525336826794984e+00,-2.023467198275963330e+00,-6.868683141443284512e+00,-6.609560214661406086e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.151474420612397687e+00,-6.264048117652838421e+00,-6.285618416539768383e+00,-6.286486873556391686e+00,-6.764498223838786295e+00,-6.906481986523361982e+00
-5.231762167643817518e-01,-6.720024024419068098e+00,-6.661191040746626157e+00,-6.700762894126313540e+00,-8.285294329816133896e+00,-7.850527413042559743e+00
-3.849191387004746723e-01,-5.615729864366039159e+00,-5.541202792213706374e+00,-5.535997556818642806e+00,-7.265961165918895404e+00,-7.246054551187317117e+00
1.495195328060182183e+00,-6.293739082656782280e+00,-6.331272127863371679e+00,-6.318689399570357246e+00,-6.607257050513828389e+00,-6.541228498791023860e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.999000000000000221e-01,-1.999000000000000221e-01,1.573493076036234228e+00,1.874258628717590369e+01,-9.320957541460259677e-01,1.998514627103321617e-01
6.840734909624734961e+00,-2.801717357389563290e+00,-2.755001151617805455e+00,-2.978111261512935037e+00,-3.910696508599338816e+00,-4.009489798630560209e+00
3.955302630076904080e+00,-1.285554963858086319e+00,-1.375762950855196065e+00,-1.269100184493861860e+00,-1.999000000000000110e+00,-1.999000000000000110e+00
-1.781909561209874759e+00,-1.981113517046531936e+00,-1.981113517046531936e+00,4.959566392065542395e+00,-2.937513859367419933e+00,-1.999000000000000110e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.393728093113823618e+00,-7.735559420488939075e+00,-7.498681432386366197e+00,-7.681308088985278282e+00,-8.645451826564139353e+00,-7.749778021739670564e+00
2.806409477763863514e+00,-4.907814100290716297e+00,-4.932229562955414259e+00,-4.868355186996326189e+00,-6.652697654649094794e+00,-4.910417192809889642e+00
2.192758487990413840e+00,-6.193199065474235709e+00,-6.201582329305202812e+00,-6.199452925860738262e+00,-6.660261259866628869e+00,-9.660850285989761588e+00
-5.132653461510930271e+00,-5.145531898178445473e+00,3.543936369606376147e+00,-5.052350200491859233e+00,-7.860758445240064951e+00,-5.845353367206492123e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.465596650119007194e+00,-4.769456571042728577e+00,5.241573589374526776e+00,-4.773498810182091212e+00,-4.917182315669403891e+00,-6.000691459922183668e+00
-2.340376672688316617e+00,-3.340451623534249403e+00,8.141761153769531134e+00,-2.268385003641123276e+00,-4.237056426264368625e+00,-3.997416340716936745e+00
7.109294180714352152e+00,-5.515639272617072209e+00,-5.539056412676409025e+00,-5.530821399376579350e+00,-7.731179757464136770e+00,-7.339015527590015076e+00
1.884086844003460826e-01,-7.651130608455272153e+00,-7.712233750603219029e+00,-7.658676655442739900e+00,-8.645807249356554536e+00,-1.064327699764992374e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.660462853510562553e+00,-7.472921181906570176e+00,-7.448393111581998127e+00,-7.500674806902185132e+00,-7.614414871691192133e+00,-8.767181090876661642e+00
-6.159864257693775658e-01,-5.673346865708436937e+00,-5.611600774840588279e+00,-5.626531259378803718e+00,-6.805612301195219871e+00,-6.703113864950183576e+00
1.870367177451112806e+00,-4.209186544312514044e+00,-4.238098225071011527e+00,-4.184317034755053122e+00,-4.900361463417444163e+00,-5.811692810816108334e+00
-5.384910094169869765e+00,-5.432725526150605333e+00,2.465180914902356690e+00,-5.448735649757806776e+00,-6.805272718917692032e+00,-6.831658519471947244e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.275311892067517050e+00,-2.138438465970858182e+00,-2.139037476687665418e+00,-2.160261157720394287e+00,-2.745739000000000374e+00,-2.918751517810000085e+00
-3.094832800000000272e-01,-2.997001000000000248e-01,7.099769122331951010e+00,-3.946635766000000656e-01,-1.919790100000000166e+00,-1.000000000000000000e+00
-5.972235233085816386e-01,-1.974273452796520667e+00,-2.001689353166742791e+00,-1.971390210394722287e+00,-1.999000000000000110e+00,-2.931988916555261504e+00
-1.023688940070266673e+00,-9.856909023788866797e-01,6.937718357297923077e+00,-8.964083874125916562e-01,-2.207737785384583429e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
